id,Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,Energy,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status.1,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase,ChamberT,ChamberSP,Temp45
1692,6/28/2017 11:51,43,EIS,38:42.5,04:31.6,1,1,Pan_5pulse_EIS_0dC,4.17819,0,0,,0.001,6000,10.66968,2,-2,20,10,23,16,4.1804,73.46332,-30.24555,10.67616,0,0.02,10,3,0,0,0,0,0,1.07074,0.13478,79.44591,-22.37743,-20,-20,-17.58568
1693,6/28/2017 11:51,43,EIS,38:54.3,04:43.4,1,1,Pan_5pulse_EIS_0dC,4.17819,0,0,,0.001,6000,8.00113,2,-2,20,10,24,16,4.18951,78.4051,-33.41911,8,0,0.02,10,3,0,0,0,0,0,1.07323,0.12592,85.23026,-23.08547,-20,-20,-17.58568
1694,6/28/2017 11:51,43,EIS,39:06.5,04:55.6,1,1,Pan_5pulse_EIS_0dC,4.17819,0,0,,0.001,6000,6,2,-2,20,10,25,16,4.18024,83.67442,-37.07325,6,0,0.02,10,3,0,0,0,0,0,1.07314,0.11726,91.51958,-23.89648,-20,-20,-17.58568
1695,6/28/2017 11:51,43,EIS,39:18.1,05:07.2,1,1,Pan_5pulse_EIS_0dC,4.17819,0,0,,0.001,6000,4.49937,2,-2,20,10,26,16,4.18005,89.3758,-41.32547,4.5045,0,0.02,10,3,0,0,0,0,0,1.07638,0.10931,98.4674,-24.81482,-20,-20,-17.58568
1696,6/28/2017 11:51,43,EIS,39:30.2,05:19.3,1,1,Pan_5pulse_EIS_0dC,4.17819,0,0,,0.001,6000,3.37405,2,-2,20,10,27,16,4.18044,95.61117,-46.32053,3.37079,0,0.02,10,3,0,0,0,0,0,1.07905,0.10157,106.24071,-25.84869,-20,-20,-17.37272
1697,6/28/2017 11:52,43,EIS,39:41.6,05:30.7,1,1,Pan_5pulse_EIS_0dC,4.17755,0,0,,0.001,6000,2.53018,2,-2,20,10,28,16,4.19149,102.25426,-52.12411,2.53378,0,0.02,10,3,0,0,0,0,0,1.07997,0.0941,114.77306,-27.01021,-20,-20,-17.57447
1698,6/28/2017 11:52,43,EIS,39:53.5,05:42.5,1,1,Pan_5pulse_EIS_0dC,4.17755,0,0,,0.001,6000,1.89737,2,-2,20,10,29,16,4.17935,109.31042,-58.96757,1.89873,0,0.02,10,3,0,0,0,0,0,1.08248,0.08716,124.20121,-28.34467,-20,-20,-17.58568
1699,6/28/2017 11:52,43,EIS,40:04.8,05:53.9,1,1,Pan_5pulse_EIS_0dC,4.17691,0,0,,0.001,6000,1.42282,2,-2,20,10,30,16,4.17711,116.65767,-67.42781,1.42045,0,0.02,10,3,0,0,0,0,0,1.08479,0.08051,134.74243,-30.0278,-20,-20,-17.57447
1700,6/28/2017 11:52,43,EIS,40:16.7,06:05.8,1,1,Pan_5pulse_EIS_0dC,4.17626,0,0,,0.001,6000,1.06697,2,-2,20,10,31,16,4.17848,124.00685,-77.84647,1.06838,0,0.02,10,3,0,0,0,0,0,1.08637,0.0742,146.41643,-32.11893,-20,-20,-17.56326
1701,6/28/2017 11:52,43,EIS,40:28.8,06:17.8,1,1,Pan_5pulse_EIS_0dC,4.17626,0,0,,0.001,6000,0.80011,2,-2,20,10,32,16,4.17393,131.32377,-91.51661,0.79957,0,0.02,10,3,0,0,0,0,0,1.09303,0.06829,160.06631,-34.87178,-20,-20,-17.37272
1702,6/28/2017 11:53,43,EIS,40:40.3,06:29.4,1,1,Pan_5pulse_EIS_0dC,4.17562,0,0,,0.001,6000,0.6,2,-2,20,10,33,16,4.17075,138.56529,-109.59005,0.59904,0,0.02,10,3,0,0,0,0,0,1.10322,0.06245,176.66442,-38.34016,-20,-20,-17.58568
1703,6/28/2017 11:53,43,EIS,40:51.1,06:40.2,1,1,Pan_5pulse_EIS_0dC,4.17497,0,0,,0.001,6000,0.44994,2,-2,20,10,34,16,4.1768,146.02159,-133.59131,0.44964,0,0.02,10,3,0,0,0,0,0,1.12102,0.05664,197.91145,-42.45457,-20,-20,-17.58568
1704,6/28/2017 11:53,43,EIS,41:01.4,06:50.5,1,1,Pan_5pulse_EIS_0dC,4.17433,0,0,,0.001,6000,0.3374,2,-2,20,10,35,16,4.17099,154.36657,-165.83066,0.33723,0,0.02,10,3,0,0,0,0,0,1.14442,0.05051,226.5587,-47.0505,-20,-20,-17.58568
1705,6/28/2017 11:53,43,EIS,41:15.0,07:04.1,1,1,Pan_5pulse_EIS_0dC,4.17304,0,0,,0.001,6000,0.25302,2,-2,20,10,36,16,4.17104,165.82,-208.43326,0.2527,0,0.02,10,3,0,0,0,0,0,1.17595,0.04415,266.34695,-51.49584,-20,-20,-17.37272
1706,6/28/2017 11:54,43,EIS,41:33.0,07:22.1,1,1,Pan_5pulse_EIS_0dC,4.1724,0,0,,0.001,6000,0.18974,2,-2,20,10,37,16,4.17114,180.18331,-264.22971,0.18978,0,0.02,10,3,0,0,0,0,0,1.20069,0.03754,319.81771,-55.70917,-20,-20,-17.57447
1707,6/28/2017 11:54,43,EIS,41:55.6,07:44.7,1,1,Pan_5pulse_EIS_0dC,4.17111,0,0,,0.001,6000,0.14228,2,-2,20,10,38,16,4.17268,200.57964,-337.14819,0.14248,0,0.02,10,3,0,0,0,0,0,1.22656,0.03127,392.3023,-59.25031,-20,-20,-17.58568
1708,6/28/2017 11:54,43,EIS,42:25.8,08:14.9,1,1,Pan_5pulse_EIS_0dC,4.17047,0,0,,0.001,6000,0.1067,2,-2,20,10,39,16,4.17221,232.48592,-432.09565,0.10678,0,0.02,10,3,0,0,0,0,0,1.24922,0.02546,490.66929,-61.71785,-20,-20,-17.58568
1709,6/28/2017 11:56,43,EIS,43:43.3,09:32.4,1,1,Pan_5pulse_EIS_0dC,4.17111,0,0,,0.001,6000,0.08001,2,-2,20,10,40,16,4.17183,289.60031,-554.53032,0.07999,0,0.02,10,3,0,0,0,0,0,1.00926,0.01613,625.59749,-62.42444,-20,-20,-17.36151
1710,6/28/2017 11:57,43,EIS,45:26.6,11:15.7,1,1,Pan_5pulse_EIS_0dC,4.17111,0,0,,0.001,6000,0.06,2,-2,20,10,41,16,4.17153,365.81329,-705.72871,0.05994,0,0.02,10,3,0,0,0,0,0,1.01302,0.01274,794.904,-62.60011,-20,-20,-17.58568
1711,6/28/2017 11:59,43,EIS,46:34.7,12:23.8,1,1,Pan_5pulse_EIS_0dC,4.16918,0,0,,0.001,6000,0.04499,2,-2,20,10,42,16,4.1694,452.35536,-884.07409,0.04507,0,0.02,10,3,0,0,0,0,0,1.24912,0.01258,993.08226,-62.90248,-20,-20,-17.57447
1712,6/28/2017 12:02,43,EIS,49:35.4,15:24.5,1,1,Pan_5pulse_EIS_0dC,4.17111,0,0,,0.001,6000,0.03374,2,-2,20,10,43,16,4.17211,662.56559,-1091.08186,0.03377,0,0.02,10,3,0,0,0,0,0,1.00869,0.0079,1276.50021,-58.73155,-20,-20,-17.56326
1713,6/28/2017 12:04,43,EIS,51:36.1,17:25.2,1,1,Pan_5pulse_EIS_0dC,4.17047,0,0,,0.001,6000,0.0253,2,-2,20,10,44,16,4.17197,862.97125,-1298.92445,0.02531,0,0.02,10,3,0,0,0,0,0,1.22411,0.00785,1559.46276,-56.40098,-20,-20,-17.57447
1714,6/28/2017 12:06,43,EIS,54:15.9,20:05.0,1,1,Pan_5pulse_EIS_0dC,4.17047,0,0,,0.001,6000,0.01897,2,-2,20,10,45,16,4.17135,1216.61258,-1483.66129,0.01896,0,0.02,10,3,0,0,0,0,0,1.2281,0.0064,1918.69669,-50.64801,-20,-20,-17.57447
1715,6/28/2017 12:10,43,EIS,57:48.9,23:37.9,1,1,Pan_5pulse_EIS_0dC,4.17111,0,0,,0.001,6000,0.01423,2,-2,20,10,46,16,4.17232,1633.82494,-1597.55266,0.01422,0,0.02,10,3,0,0,0,0,0,1.19179,0.00522,2285.07296,-44.35688,-20,-20,-17.57447
1716,6/28/2017 12:15,43,EIS,02:32.2,28:21.3,1,1,Pan_5pulse_EIS_0dC,4.1724,0,0,,0.001,6000,0.01067,2,-2,20,10,47,16,4.17373,2081.44951,-1618.32654,0.01065,0,0.02,10,3,0,0,0,0,0,1.14616,0.00435,2636.55322,-37.86506,-20,-20,-17.57447
1717,6/28/2017 12:21,43,EIS,08:49.2,34:38.3,1,1,Pan_5pulse_EIS_0dC,4.17369,0,0,,0.001,6000,0.008,2,-2,20,10,48,16,4.17485,2501.08051,-1530.18999,0.008,0,0.02,10,3,0,0,0,0,0,1.1138,0.0038,2932.04453,-31.45878,-20,-20,-17.78742
1718,6/28/2017 12:29,43,EIS,17:11.3,43:00.4,1,1,Pan_5pulse_EIS_0dC,4.17497,0,0,,0.001,6000,0.006,2,-2,20,10,49,16,4.17609,2848.98305,-1385.12325,0.006,0,0.02,10,3,0,0,0,0,0,1.08253,0.00342,3167.84956,-25.92817,-20,-20,-17.56326
1719,6/28/2017 12:40,43,EIS,28:21.3,54:10.4,1,1,Pan_5pulse_EIS_0dC,4.17562,0,0,,0.001,6000,0.0045,2,-2,20,10,50,16,4.17685,3116.13011,-1202.25644,0.00449,0,0.02,10,3,0,0,0,0,0,1.05553,0.00316,3340.01309,-21.09747,-20,-20,-17.78742
1720,6/28/2017 12:55,43,EIS,43:12.7,09:01.8,1,1,Pan_5pulse_EIS_0dC,4.17562,0,0,,0.001,6000,0.00337,2,-2,20,10,51,16,4.17759,3345.51144,-1020.6579,0.00338,0,0.02,10,3,0,0,0,0,0,1.03697,0.00296,3497.7406,-16.96604,-20,-20,-17.77622
1721,6/28/2017 13:15,43,EIS,02:59.2,28:48.3,1,1,Pan_5pulse_EIS_0dC,4.17626,0,0,,0.001,6000,0.00253,2,-2,20,10,52,16,4.17802,3471.83585,-868.11882,0.00253,0,0.02,10,3,0,0,0,0,0,1.02749,0.00287,3578.72526,-14.03873,-20,-20,-17.78742
1722,6/28/2017 13:41,43,EIS,29:23.3,55:12.4,1,1,Pan_5pulse_EIS_0dC,4.17691,0,0,,0.001,6000,0.0019,2,-2,20,10,53,16,4.17867,3507.25484,-728.17701,0.0019,0,0.02,10,3,0,0,0,0,0,1.01041,0.00282,3582.04945,-11.72912,-20,-20,-17.60809
1723,6/28/2017 14:17,43,EIS,04:32.7,30:21.7,1,1,Pan_5pulse_EIS_0dC,4.17691,0,0,,0.001,6000,0.00142,2,-2,20,10,54,16,4.17869,3541.55636,-639.95194,0.00142,0,0.02,10,3,0,0,0,0,0,1.01041,0.00279,3598.91094,-10.2427,-20,-20,-17.80984
1725,6/29/2017 10:57,52,EIS,44:50.9,00:21.4,5,1,Pan_5pulse_EIS_0dC,3.61522,0,-1.45002,,0.001,6000,6000,2,-2,20,10,1,16,3.61648,32.7948,6.48801,6000,0,0.02,10,3,0,0,0,0,0,0.99115,0.29648,33.43043,11.19069,-20,-20,-17.39514
1726,6/29/2017 10:57,52,EIS,45:01.5,00:32.1,5,1,Pan_5pulse_EIS_0dC,3.61587,0,-1.45002,,0.001,6000,4499.36526,2,-2,20,10,2,16,3.61635,32.6973,4.37593,4571.42871,0,0.02,10,3,0,0,0,0,0,0.98565,0.29878,32.98882,7.6227,-20,-20,-17.38393
1727,6/29/2017 10:57,52,EIS,45:12.3,00:42.8,5,1,Pan_5pulse_EIS_0dC,3.61587,0,-1.45002,,0.001,6000,3374.04795,2,-2,20,10,3,16,3.61832,32.76612,2.43165,3428.57153,0,0.02,10,3,0,0,0,0,0,0.99502,0.30284,32.85623,4.24428,-20,-20,-17.38393
1728,6/29/2017 10:57,52,EIS,45:22.9,00:53.4,5,1,Pan_5pulse_EIS_0dC,3.61587,0,-1.45002,,0.001,6000,2530.17902,2,-2,20,10,4,16,3.61989,33.03924,0.65208,2526.31567,0,0.02,10,3,0,0,0,0,0,0.99502,0.30416,33.04568,1.13068,-20,-20,-17.38393
1729,6/29/2017 10:58,52,EIS,45:33.6,01:04.1,5,1,Pan_5pulse_EIS_0dC,3.61587,0,-1.45002,,0.001,6000,1897.3666,2,-2,20,10,5,16,3.61792,33.48284,-0.81921,1882.35291,0,0.02,10,3,0,0,0,0,0,1.01323,0.30252,33.49286,-1.40155,-20,-20,-17.38393
1730,6/29/2017 10:58,52,EIS,45:44.4,01:14.9,5,1,Pan_5pulse_EIS_0dC,3.61587,0,-1.45002,,0.001,6000,1422.82422,2,-2,20,10,6,16,3.62354,34.02863,-2.01803,1432.83582,0,0.02,10,3,0,0,0,0,0,1.01757,0.29851,34.08842,-3.39389,-20,-20,-17.37272
1731,6/29/2017 10:58,52,EIS,45:55.1,01:25.7,5,1,Pan_5pulse_EIS_0dC,3.61651,0,-1.45002,,0.001,6000,1066.96765,2,-2,20,10,7,16,3.61408,34.7386,-3.18105,1066.66663,0,0.02,10,3,0,0,0,0,0,1.02311,0.29329,34.88394,-5.23205,-20,-20,-17.38393
1732,6/29/2017 10:58,52,EIS,46:06.0,01:36.6,5,1,Pan_5pulse_EIS_0dC,3.61651,0,-1.45002,,0.001,6000,800.11286,2,-2,20,10,8,16,3.62588,35.54713,-4.23542,800,0,0.02,10,3,0,0,0,0,0,1.02311,0.28665,35.79856,-6.79473,-20,-20,-17.38393
1733,6/29/2017 10:58,52,EIS,46:17.1,01:47.7,5,1,Pan_5pulse_EIS_0dC,3.61651,0,-1.45002,,0.001,6000,600,2,-2,20,10,9,16,3.61842,36.46757,-5.25056,600,0,0.02,10,3,0,0,0,0,0,1.02911,0.27932,36.84362,-8.19308,-20,-20,-17.38393
1734,6/29/2017 10:58,52,EIS,46:28.4,01:59.0,5,1,Pan_5pulse_EIS_0dC,3.61651,0,-1.45002,,0.001,6000,449.93653,2,-2,20,10,10,16,3.62672,37.51363,-6.25632,450.70422,0,0.02,10,3,0,0,0,0,0,1.03205,0.27137,38.03175,-9.46834,-20,-20,-17.37272
1735,6/29/2017 10:59,52,EIS,46:39.9,02:10.5,5,1,Pan_5pulse_EIS_0dC,3.61651,0,-1.45002,,0.001,6000,337.4048,2,-2,20,10,11,16,3.61663,38.72534,-7.30539,336.8421,0,0.02,10,3,0,0,0,0,0,1.03605,0.2629,39.40838,-10.68309,-20,-20,-17.37272
1736,6/29/2017 10:59,52,EIS,46:51.7,02:22.2,5,1,Pan_5pulse_EIS_0dC,3.61651,0,-1.45002,,0.001,6000,253.0179,2,-2,20,10,12,16,3.60985,40.07108,-8.38509,253.29816,0,0.02,10,3,0,0,0,0,0,1.03883,0.25375,40.93899,-11.81892,-20,-20,-17.38393
1737,6/29/2017 10:59,52,EIS,47:03.9,02:34.4,5,1,Pan_5pulse_EIS_0dC,3.61715,0,-1.45002,,0.001,6000,189.73666,2,-2,20,10,13,16,3.61896,41.60335,-9.54038,189.72333,0,0.02,10,3,0,0,0,0,0,1.04337,0.24444,42.68322,-12.91563,-20,-20,-17.37272
1738,6/29/2017 10:59,52,EIS,47:15.5,02:46.1,5,1,Pan_5pulse_EIS_0dC,3.61715,0,-1.45002,,0.001,6000,142.28242,2,-2,20,10,14,16,3.61805,43.31258,-10.76538,142.43323,0,0.02,10,3,0,0,0,0,0,1.04337,0.23415,44.6304,-13.95807,-20,-20,-17.37272
1739,6/29/2017 10:59,52,EIS,47:27.5,02:58.1,5,1,Pan_5pulse_EIS_0dC,3.61715,0,-1.45002,,0.001,6000,106.69676,2,-2,20,10,15,16,3.61745,45.24362,-12.07609,106.66666,0,0.02,10,3,0,0,0,0,0,1.04889,0.22399,46.82753,-14.94457,-20,-20,-17.37272
1740,6/29/2017 11:00,52,EIS,47:39.0,03:09.6,5,1,Pan_5pulse_EIS_0dC,3.61715,0,-1.45002,,0.001,6000,80.01129,2,-2,20,10,16,16,3.61933,47.40182,-13.4765,80,0,0.02,10,3,0,0,0,0,0,1.05253,0.21358,49.2803,-15.87064,-20,-20,-17.38393
1741,6/29/2017 11:00,52,EIS,47:50.9,03:21.5,5,1,Pan_5pulse_EIS_0dC,3.61715,0,-1.45002,,0.001,6000,60,2,-2,20,10,17,16,3.61949,49.79716,-14.98348,60,0,0.02,10,3,0,0,0,0,0,1.05564,0.203,52.00252,-16.74603,-20,-20,-17.37272
1742,6/29/2017 11:00,52,EIS,48:02.4,03:32.9,5,1,Pan_5pulse_EIS_0dC,3.6178,0,-1.45002,,0.001,6000,44.99365,2,-2,20,10,18,16,3.62573,52.47201,-16.61677,44.94382,0,0.02,10,3,0,0,0,0,0,1.05835,0.19229,55.04025,-17.57188,-20,-20,-17.37272
1743,6/29/2017 11:00,52,EIS,48:14.0,03:44.6,5,1,Pan_5pulse_EIS_0dC,3.6178,0,-1.45002,,0.001,6000,33.74048,2,-2,20,10,19,16,3.61116,55.40372,-18.38143,33.70787,0,0.02,10,3,0,0,0,0,0,1.06023,0.18163,58.37336,-18.35442,-20,-20,-17.38393
1744,6/29/2017 11:00,52,EIS,48:26.2,03:56.8,5,1,Pan_5pulse_EIS_0dC,3.6178,0,-1.45002,,0.001,6000,25.30179,2,-2,20,10,20,16,3.60968,58.61237,-20.29421,25.31646,0,0.02,10,3,0,0,0,0,0,1.06023,0.17123,62.02632,-19.09813,-20,-20,-17.38393
1745,6/29/2017 11:01,52,EIS,48:37.8,04:08.3,5,1,Pan_5pulse_EIS_0dC,3.6178,0,-1.45002,,0.001,6000,18.97367,2,-2,20,10,21,16,3.61525,62.15559,-22.38747,18.98734,0,0.02,10,3,0,0,0,0,0,1.06578,0.16132,66.06448,-19.80823,-20,-20,-17.38393
1746,6/29/2017 11:01,52,EIS,48:49.6,04:20.2,5,1,Pan_5pulse_EIS_0dC,3.61844,0,-1.45002,,0.001,6000,14.22824,2,-2,20,10,22,16,3.62008,66.09131,-24.70285,14.21801,0,0.02,10,3,0,0,0,0,0,1.06797,0.15136,70.55702,-20.49416,-20,-20,-17.38393
1747,6/29/2017 11:01,52,EIS,49:01.1,04:31.6,5,1,Pan_5pulse_EIS_0dC,3.61844,0,-1.45002,,0.001,6000,10.66968,2,-2,20,10,23,16,3.61372,70.40395,-27.20892,10.67616,0,0.02,10,3,0,0,0,0,0,1.0698,0.14174,75.47875,-21.12996,-20,-20,-17.38393
1748,6/29/2017 11:01,52,EIS,49:12.8,04:43.4,5,1,Pan_5pulse_EIS_0dC,3.61844,0,-1.45002,,0.001,6000,8.00113,2,-2,20,10,24,16,3.62025,75.1899,-30.00749,8,0,0.02,10,3,0,0,0,0,0,1.07279,0.13251,80.95659,-21.75642,-20,-20,-17.37272
1749,6/29/2017 11:01,52,EIS,49:25.1,04:55.6,5,1,Pan_5pulse_EIS_0dC,3.61844,0,-1.45002,,0.001,6000,6,2,-2,20,10,25,16,3.63051,80.36748,-33.02903,6,0,0.02,10,3,0,0,0,0,0,1.07282,0.12347,86.88987,-22.34144,-20,-20,-17.38393
1750,6/29/2017 11:02,52,EIS,49:36.6,05:07.1,5,1,Pan_5pulse_EIS_0dC,3.61844,0,-1.45002,,0.001,6000,4.49937,2,-2,20,10,26,16,3.61711,86.06629,-36.34768,4.5045,0,0.02,10,3,0,0,0,0,0,1.07282,0.11515,93.42676,-22.8954,-20,-20,-17.38393
1751,6/29/2017 11:02,52,EIS,49:48.6,05:19.2,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,3.37405,2,-2,20,10,27,16,3.62057,92.43164,-40.03958,3.37079,0,0.02,10,3,0,0,0,0,0,1.07797,0.10701,100.73121,-23.42132,-20,-20,-17.38393
1752,6/29/2017 11:02,52,EIS,50:00.0,05:30.6,5,1,Pan_5pulse_EIS_0dC,3.61844,0,-1.45002,,0.001,6000,2.53018,2,-2,20,10,28,16,3.62049,99.42992,-44.0452,2.53378,0,0.02,10,3,0,0,0,0,0,1.07976,0.09929,108.74874,-23.89226,-20,-20,-17.38393
1753,6/29/2017 11:02,52,EIS,50:11.9,05:42.4,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,1.89737,2,-2,20,10,29,16,3.61154,107.06235,-48.35076,1.89873,0,0.02,10,3,0,0,0,0,0,1.08027,0.09196,117.47401,-24.30456,-20,-20,-17.38393
1754,6/29/2017 11:02,52,EIS,50:23.2,05:53.7,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,1.42282,2,-2,20,10,30,16,3.61492,115.36158,-53.10936,1.42045,0,0.02,10,3,0,0,0,0,0,1.08108,0.08512,126.9996,-24.72007,-20,-20,-17.38393
1755,6/29/2017 11:03,52,EIS,50:35.2,06:05.7,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,1.06697,2,-2,20,10,31,16,3.61221,124.45444,-58.27608,1.06838,0,0.02,10,3,0,0,0,0,0,1.08173,0.07872,137.42274,-25.09145,-20,-20,-17.38393
1756,6/29/2017 11:03,52,EIS,50:47.2,06:17.8,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,0.80011,2,-2,20,10,32,16,3.61525,134.50444,-64.20702,0.79957,0,0.02,10,3,0,0,0,0,0,1.08457,0.07277,149.04357,-25.51794,-20,-20,-17.37272
1757,6/29/2017 11:03,52,EIS,50:58.8,06:29.4,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,0.6,2,-2,20,10,33,16,3.61358,145.82427,-70.7231,0.59904,0,0.02,10,3,0,0,0,0,0,1.08692,0.06707,162.06935,-25.87285,-20,-20,-17.38393
1758,6/29/2017 11:03,52,EIS,51:09.6,06:40.2,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,0.44994,2,-2,20,10,34,16,3.62088,158.63329,-77.33147,0.44964,0,0.02,10,3,0,0,0,0,0,1.08941,0.06173,176.47855,-25.98857,-20,-20,-17.38393
1759,6/29/2017 11:03,52,EIS,51:19.9,06:50.5,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,0.3374,2,-2,20,10,35,16,3.61461,173.38987,-83.17944,0.33723,0,0.02,10,3,0,0,0,0,0,1.08971,0.05666,192.30929,-25.62819,-20,-20,-17.37272
1760,6/29/2017 11:04,52,EIS,51:33.7,07:04.2,5,1,Pan_5pulse_EIS_0dC,3.61908,0,-1.45002,,0.001,6000,0.25302,2,-2,20,10,36,16,3.62082,193.51026,-86.72787,0.2527,0,0.02,10,3,0,0,0,0,0,1.10268,0.052,212.05647,-24.14108,-20,-20,-17.38393
1761,6/29/2017 11:04,52,EIS,51:51.6,07:22.1,5,1,Pan_5pulse_EIS_0dC,3.61973,0,-1.45002,,0.001,6000,0.18974,2,-2,20,10,37,16,3.61637,214.20546,-86.68537,0.18978,0,0.02,10,3,0,0,0,0,0,1.08969,0.04716,231.08079,-22.03236,-20,-20,-17.38393
1762,6/29/2017 11:04,52,EIS,52:14.2,07:44.8,5,1,Pan_5pulse_EIS_0dC,3.61973,0,-1.45002,,0.001,6000,0.14228,2,-2,20,10,38,16,3.61813,234.85044,-83.00526,0.14248,0,0.02,10,3,0,0,0,0,0,1.07833,0.04329,249.08754,-19.46539,-20,-20,-17.37272
1763,6/29/2017 11:05,52,EIS,52:44.3,08:14.8,5,1,Pan_5pulse_EIS_0dC,3.61973,0,-1.45002,,0.001,6000,0.1067,2,-2,20,10,39,16,3.61729,254.50608,-76.01315,0.10678,0,0.02,10,3,0,0,0,0,0,1.07833,0.04013,265.61503,-16.62927,-20,-20,-17.37272
1764,6/29/2017 11:05,52,EIS,53:23.4,08:53.9,5,1,Pan_5pulse_EIS_0dC,3.62037,0,-1.45002,,0.001,6000,0.08001,2,-2,20,10,40,16,3.61868,270.23572,-67.24591,0.07999,0,0.02,10,3,0,0,0,0,0,1.06587,0.03764,278.47685,-13.97376,-20,-20,-17.37272
1765,6/29/2017 11:06,52,EIS,54:15.2,09:45.8,5,1,Pan_5pulse_EIS_0dC,3.62101,0,-1.45002,,0.001,6000,0.06,2,-2,20,10,41,16,3.62256,283.23886,-58.11201,0.05994,0,0.02,10,3,0,0,0,0,0,1.03828,0.03591,289.13882,-11.59445,-20,-20,-17.38393
1766,6/29/2017 11:07,52,EIS,55:23.2,10:53.8,5,1,Pan_5pulse_EIS_0dC,3.62101,0,-1.45002,,0.001,6000,0.04499,2,-2,20,10,42,16,3.62174,292.38063,-49.8461,0.04507,0,0.02,10,3,0,0,0,0,0,1.02602,0.03459,296.59917,-9.67497,-20,-20,-17.38393
1767,6/29/2017 11:09,52,EIS,56:53.8,12:24.4,5,1,Pan_5pulse_EIS_0dC,3.6223,0,-1.45002,,0.001,6000,0.03374,2,-2,20,10,43,16,3.62391,299.8248,-42.84447,0.03377,0,0.02,10,3,0,0,0,0,0,1.0206,0.0337,302.87054,-8.13242,-20,-20,-17.38393
1768,6/29/2017 11:11,52,EIS,58:54.5,14:25.0,5,1,Pan_5pulse_EIS_0dC,3.62294,0,-1.45002,,0.001,6000,0.0253,2,-2,20,10,44,16,3.62413,305.31141,-37.69324,0.02531,0,0.02,10,3,0,0,0,0,0,1.01649,0.03304,307.62939,-7.03803,-20,-20,-17.37272
1769,6/29/2017 11:14,52,EIS,01:34.4,17:05.0,5,1,Pan_5pulse_EIS_0dC,3.62423,0,-1.45002,,0.001,6000,0.01897,2,-2,20,10,45,16,3.62545,309.49688,-34.26207,0.01896,0,0.02,10,3,0,0,0,0,0,1.01129,0.03248,311.38755,-6.31706,-20,-20,-17.37272
1770,6/29/2017 11:17,52,EIS,05:07.3,20:37.9,5,1,Pan_5pulse_EIS_0dC,3.62552,0,-1.45002,,0.001,6000,0.01423,2,-2,20,10,46,16,3.627,314.19653,-32.72052,0.01422,0,0.02,10,3,0,0,0,0,0,1.01503,0.03213,315.89569,-5.94537,-20,-20,-17.38393
1771,6/29/2017 11:22,52,EIS,09:50.7,25:21.3,5,1,Pan_5pulse_EIS_0dC,3.62745,0,-1.45002,,0.001,6000,0.01067,2,-2,20,10,47,16,3.62873,318.55825,-32.67167,0.01065,0,0.02,10,3,0,0,0,0,0,1.01315,0.03164,320.22928,-5.85584,-20,-20,-17.37272
1772,6/29/2017 11:28,52,EIS,16:07.6,31:38.2,5,1,Pan_5pulse_EIS_0dC,3.62938,0,-1.45002,,0.001,6000,0.008,2,-2,20,10,48,16,3.63061,322.87824,-34.03756,0.008,0,0.02,10,3,0,0,0,0,0,1.01315,0.03124,324.66739,-6.01785,-20,-20,-17.37272
1773,6/29/2017 11:36,52,EIS,24:29.7,40:00.3,5,1,Pan_5pulse_EIS_0dC,3.63131,0,-1.45002,,0.001,6000,0.006,2,-2,20,10,49,16,3.63317,328.10751,-37.267,0.006,0,0.02,10,3,0,0,0,0,0,1.01728,0.03081,330.21715,-6.47998,-20,-20,-17.58568
1774,6/29/2017 11:48,52,EIS,35:39.6,51:10.1,5,1,Pan_5pulse_EIS_0dC,3.63388,0,-1.45002,,0.001,6000,0.0045,2,-2,20,10,50,16,3.63531,333.64633,-41.72889,0.00449,0,0.02,10,3,0,0,0,0,0,1.01775,0.03027,336.2457,-7.12892,-20,-20,-17.37272
1775,6/29/2017 12:03,52,EIS,50:30.9,06:01.5,5,1,Pan_5pulse_EIS_0dC,3.63581,0,-1.45002,,0.001,6000,0.00337,2,-2,20,10,51,16,3.63786,340.60085,-47.61766,0.00338,0,0.02,10,3,0,0,0,0,0,1.02362,0.02976,343.91333,-7.95865,-20,-20,-17.58568
